null,lib,egka,EGKA,GGKA,GSKV,GGKV,GSKA
,112.949997,,,,,,
,46.349998,,,,,,
,151.649994,,,,,,
,148.5,,,,,,
,69.299995,,,,,,
,48.599998,,,,,,
,251.549988,,,,,,
,118.799995,,,,,,
,495.449982,,,,,,
,94.5,,,,,,
,51.299999,,,,,,
,149.399994,,,,,,
,79.199997,,,,,,
,91.349998,,,,,,
,118.349998,,,,,,
,111.599998,,,,,,
,135.899994,,,,,,
,101.25,,,,,,
,111.149994,,,,,,
,170.550003,,,,,,
,91.349998,,,,,,
,76.949997,,,,,,
,39.149998,,,,,,
,62.099998,,,,,,
,59.849998,,,,,,
,82.349998,,,,,,
,110.699997,,,,,,
,101.25,,,,,,
,54,,,,,,
,63.899998,,,,,,
,81.449997,,,,,,
,94.5,,,,,,
,112.5,,,,,,
,123.75,,,,,,
,46.799999,,,,,,
,180,,,,,,
,92.699997,,,,,,
,88.649994,,,,,,
,103.949997,,,,,,
,36,,,,,,
,80.099998,,,,,,
,33.75,,,,,,
,93.149994,,,,,,
,48.149998,,,,,,
,138.149994,,,,,,
,47.699997,,,,,,
,217.349991,,,,,,
,92.699997,,,,,,
,84.150002,,,,,,
,169.649994,,,,,,
,123.299995,,,,,,
,59.399998,,,,,,
,46.349998,,,,,,
,44.099998,,,,,,
,125.549995,,,,,,
,77.400002,,,,,,
,60.299999,,,,,,
,57.149998,,,,,,
,48.599998,,,,,,
,182.699997,,,,,,
,121.5,,,,,,
,123.299995,,,,,,
,130.5,,,,,,
,57.149998,,,,,,
,307.799988,,,,,,
,255.149994,,,,,,
,130.5,,,,,,
,76.5,,,,,,
,81.900002,,,,,,
,137.699997,,,,,,
,179.549988,,,,,,
,94.5,,,,,,
,58.5,,,,,,
,128.699997,,,,,,
,56.25,,,,,,
,177.75,,,,,,
,99.449997,,,,,,
,45,,,,,,
,54,,,,,,
,158.849991,,,,,,
,147.599991,,,,,,
,76.5,,,,,,
,58.5,,,,,,
,46.799999,,,,,,
,44.099998,,,,,,
,52.649998,,,,,,
,52.199997,,,,,,
,159.75,,,,,,
,119.699997,,,,,,
,35.099998,,,,,,
,44.099998,,,,,,
,69.299995,,,,,,
,126.449997,,,,,,
,161.550003,,,,,,
,35.549999,,,,,,
,134.550003,,,,,,
,58.949997,,,,,,
,69.75,,,,,,
,23.4,,,,,,
,153,,,,,,
,63,,,,,,
,63.899998,,,,,,
,197.549988,,,,,,
,160.199997,,,,,,
,91.799995,,,,,,
,31.949999,,,,,,
,74.699997,,,,,,
,53.549999,,,,,,
,49.949997,,,,,,
,40.5,,,,,,
,246.599991,,,,,,
,116.099998,,,,,,
,126,,,,,,
,107.099998,,,,,,
,71.099998,,,,,,
,80.549995,,,,,,
,113.849998,,,,,,
,412.199982,,,,,,
,129.149994,,,,,,
,145.800003,,,,,,
,121.049995,,,,,,
,246.599991,,,,,,
,48.599998,,,,,,
,158.849991,,,,,,
,99.899994,,,,,,
,158.399994,,,,,,
,258.299988,,,,,,
,57.599998,,,,,,
,295.649994,,,,,,
,110.25,,,,,,
,102.149994,,,,,,
,113.849998,,,,,,
,66.599998,,,,,,
,38.700001,,,,,,
,125.099998,,,,,,
,115.199997,,,,,,
,59.399998,,,,,,
,124.649994,,,,,,
,107.099998,,,,,,
,31.5,,,,,,
,44.549999,,,,,,
,41.399998,,,,,,
,131.399994,,,,,,
,66.150002,,,,,,
,83.699997,,,,,,
,101.699997,,,,,,
,88.649994,,,,,,
,89.099998,,,,,,
,79.650002,,,,,,
,181.799988,,,,,,
,87.75,,,,,,
,58.5,,,,,,
,37.349998,,,,,,
,53.099998,,,,,,
,39.599998,,,,,,
,52.649998,,,,,,
,103.049995,,,,,,
,102.149994,,,,,,
,42.75,,,,,,
,77.400002,,,,,,
,332.100006,,,,,,
,48.149998,,,,,,
,45.899998,,,,,,
,370.349976,,,,,,
,154.800003,,,,,,
,95.849998,,,,,,
,97.199997,,,,,,
,57.599998,,,,,,
,56.25,,,,,,
,30.15,,,,,,
,121.049995,,,,,,
,107.099998,,,,,,
,124.649994,,,,,,
,144,,,,,,
,114.299995,,,,,,
,158.849991,,,,,,
,70.650002,,,,,,
,81.900002,,,,,,
,43.649998,,,,,,
,364.049988,,,,,,
,62.099998,,,,,,
,84.150002,,,,,,
,55.799999,,,,,,
,117.449997,,,,,,
,99.449997,,,,,,
,66.150002,,,,,,
,87.75,,,,,,
,71.099998,,,,,,
,87.75,,,,,,
,63.899998,,,,,,
,112.049995,,,,,,
,182.25,,,,,,
,48.149998,,,,,,
,82.799995,,,,,,
,116.099998,,,,,,
,86.849998,,,,,,
,58.949997,,,,,,
,298.799988,,,,,,
,45.449997,,,,,,
,42.75,,,,,,
,121.049995,,,,,,
,63.899998,,,,,,
,119.25,,,,,,
,68.400002,,,,,,
,248.399994,,,,,,
,87.299995,,,,,,
,87.299995,,,,,,
,46.799999,,,,,,
,355.5,,,,,,
,209.25,,,,,,
,180.899994,,,,,,
,62.099998,,,,,,
,54.899998,,,,,,
,71.549995,,,,,,
,134.550003,,,,,,
,86.399994,,,,,,
,67.5,,,,,,
,63,,,,,,
,65.699997,,,,,,
,97.649994,,,,,,
,58.049999,,,,,,
,119.699997,,,,,,
,129.599991,,,,,,
,109.349998,,,,,,
,121.049995,,,,,,
,94.949997,,,,,,
,149.849991,,,,,,
,22.949999,,,,,,
,139.949997,,,,,,
,74.699997,,,,,,
,98.549995,,,,,,
,220.949997,,,,,,
,349.649994,,,,,,
,58.5,,,,,,
,102.599998,,,,,,
,67.949997,,,,,,
,40.5,,,,,,
,203.399994,,,,,,
,62.549999,,,,,,
,86.399994,,,,,,
,63,,,,,,
,49.949997,,,,,,
,63,,,,,,
,56.699997,,,,,,
,138.149994,,,,,,
,138.149994,,,,,,
,85.049995,,,,,,
,76.5,,,,,,
,57.599998,,,,,,
,35.549999,,,,,,
,93.149994,,,,,,
,24.75,,,,,,
,157.949997,,,,,,
,56.25,,,,,,
,236.699997,,,,,,
,85.049995,,,,,,
,115.199997,,,,,,
,71.549995,,,,,,
,40.5,,,,,,
,108,,,,,,
,23.849998,,,,,,
,128.25,,,,,,
,322.649994,,,,,,
,90.449997,,,,,,
,144.449997,,,,,,
,98.099998,,,,,,
,68.849998,,,,,,
,43.199997,,,,,,
,47.25,,,,,,
,193.049988,,,,,,
,136.800003,,,,,,
,28.799999,,,,,,
,68.400002,,,,,,
,472.049988,,,,,,
,69.75,,,,,,
,59.399998,,,,,,
,40.950001,,,,,,
,91.349998,,,,,,
,268.199982,,,,,,
,120.149994,,,,,,
,258.75,,,,,,
,64.799995,,,,,,
,68.400002,,,,,,
,117.899994,,,,,,
,37.349998,,,,,,
,41.849998,,,,,,
,30.15,,,,,,
,30.15,,,,,,
,76.949997,,,,,,
,65.699997,,,,,,
,301.949982,,,,,,
,41.399998,,,,,,
,6.3,,,,,,
,118.349998,,,,,,
,135.899994,,,,,,
,57.599998,,,,,,
,36.899998,,,,,,
,121.949997,,,,,,
,361.349976,,,,,,
,63,,,,,,
,45.899998,,,,,,
,103.949997,,,,,,
,36.899998,,,,,,
,137.25,,,,,,
,87.299995,,,,,,
,102.149994,,,,,,
,101.25,,,,,,
,43.199997,,,,,,
,91.799995,,,,,,
,157.949997,,,,,,
,111.599998,,,,,,
,45.899998,,,,,,
,182.699997,,,,,,
,70.650002,,,,,,
,80.549995,,,,,,
,78.75,,,,,,
,75.599998,,,,,,
,37.799999,,,,,,
,162.899994,,,,,,
,70.650002,,,,,,
,101.699997,,,,,,
,68.849998,,,,,,
,56.699997,,,,,,
,87.299995,,,,,,
,156.149994,,,,,,
,102.599998,,,,,,
,49.949997,,,,,,
,70.650002,,,,,,
,169.649994,,,,,,
,240.299988,,,,,,
,71.099998,,,,,,
,121.949997,,,,,,
,211.049988,,,,,,
,42.299999,,,,,,
,66.599998,,,,,,
,76.049995,,,,,,
,58.5,,,,,,
,63,,,,,,
,46.349998,,,,,,
,63,,,,,,
,128.25,,,,,,
,45.899998,,,,,,
,57.599998,,,,,,
,162.449997,,,,,,
,101.699997,,,,,,
,50.849998,,,,,,
,110.699997,,,,,,
,50.399998,,,,,,
,38.25,,,,,,
,459.899994,,,,,,
,344.699982,,,,,,
,213.75,,,,,,
,122.399994,,,,,,
,56.699997,,,,,,
,151.199997,,,,,,
,71.099998,,,,,,
,286.199982,,,,,,
,46.799999,,,,,,
,436.049988,,,,,,
,88.649994,,,,,,
,67.049995,,,,,,
,83.699997,,,,,,
,42.299999,,,,,,
,60.75,,,,,,
,106.649994,,,,,,
,180,,,,,,
,58.949997,,,,,,
,79.650002,,,,,,
,45.449997,,,,,,
,39.149998,,,,,,
,159.300003,,,,,,
,127.349998,,,,,,
,54.899998,,,,,,
,109.349998,,,,,,
,101.25,,,,,,
,79.199997,,,,,,
,39.149998,,,,,,
,58.049999,,,,,,
,81.449997,,,,,,
,265.949982,,,,,,
,181.799988,,,,,,
,119.25,,,,,,
,14.4,,,,,,
,188.099991,,,,,,
,194.849991,,,,,,
,32.399998,,,,,,
,74.699997,,,,,,
,115.199997,,,,,,
,96.299995,,,,,,
,76.949997,,,,,,
,100.349998,,,,,,
,158.849991,,,,,,
,293.850006,,,,,,
,95.399994,,,,,,
,92.25,,,,,,
,74.25,,,,,,
,32.849998,,,,,,
,90.449997,,,,,,
,86.399994,,,,,,
,87.75,,,,,,
,40.950001,,,,,,
,51.299999,,,,,,
,39.149998,,,,,,
,124.199997,,,,,,
,135,,,,,,
,47.699997,,,,,,
,93.599998,,,,,,
,87.299995,,,,,,
,54.899998,,,,,,
,58.5,,,,,,
,202.5,,,,,,
,115.199997,,,,,,
,114.75,,,,,,
,141.300003,,,,,,
,135.899994,,,,,,
,58.949997,,,,,,
,80.099998,,,,,,
,228.149994,,,,,,
,107.549995,,,,,,
,40.5,,,,,,
,64.349998,,,,,,
,28.799999,,,,,,
,60.299999,,,,,,
,29.25,,,,,,
,53.549999,,,,,,
,126,,,,,,
,78.75,,,,,,
,53.549999,,,,,,
,67.949997,,,,,,
,82.799995,,,,,,
,103.949997,,,,,,
,104.849998,,,,,,
,148.5,,,,,,
,134.099991,,,,,,
,81.449997,,,,,,
,29.699999,,,,,,
,76.049995,,,,,,
,124.199997,,,,,,
,63.899998,,,,,,
,76.049995,,,,,,
,85.949997,,,,,,
,100.799995,,,,,,
,178.199997,,,,,,
,184.5,,,,,,
,155.699997,,,,,,
,70.199997,,,,,,
,173.699997,,,,,,
,162.899994,,,,,,
,66.599998,,,,,,
,101.699997,,,,,,
,61.199997,,,,,,
,61.199997,,,,,,
,35.549999,,,,,,
,47.25,,,,,,
,36.450001,,,,,,
,61.649998,,,,,,
,139.5,,,,,,
,72.900002,,,,,,
,75.599998,,,,,,
,38.700001,,,,,,
,245.25,,,,,,
,44.549999,,,,,,
,60.299999,,,,,,
,54.899998,,,,,,
,131.399994,,,,,,
,76.5,,,,,,
,48.149998,,,,,,
,96.75,,,,,,
,95.849998,,,,,,
,60.75,,,,,,
,118.799995,,,,,,
,166.5,,,,,,
,31.049999,,,,,,
,123.299995,,,,,,
,86.849998,,,,,,
,85.949997,,,,,,
,162.899994,,,,,,
,225.899994,,,,,,
,66.150002,,,,,,
,28.349998,,,,,,
,233.099991,,,,,,
,54.899998,,,,,,
,146.699997,,,,,,
,92.25,,,,,,
,39.149998,,,,,,
,96.75,,,,,,
,44.099998,,,,,,
,74.25,,,,,,
,111.149994,,,,,,
,112.049995,,,,,,
,264.149994,,,,,,
,25.65,,,,,,
,130.5,,,,,,
,106.199997,,,,,,
,38.25,,,,,,
,63,,,,,,
,66.599998,,,,,,
,83.699997,,,,,,
,44.099998,,,,,,
,56.25,,,,,,
,79.199997,,,,,,
,43.199997,,,,,,
,121.949997,,,,,,
,73.349998,,,,,,
,50.849998,,,,,,
,9.9,,,,,,
,136.349991,,,,,,
,85.049995,,,,,,
,63,,,,,,
,120.599998,,,,,,
,304.199982,,,,,,
,321.75,,,,,,
,80.099998,,,,,,
,159.75,,,,,,
,95.849998,,,,,,
,148.949997,,,,,,
,75.150002,,,,,,
,146.699997,,,,,,
,36,,,,,,
,94.949997,,,,,,
,150.300003,,,,,,
,43.199997,,,,,,
,38.700001,,,,,,
,77.400002,,,,,,
,53.099998,,,,,,
,54.449997,,,,,,
,36,,,,,,
,59.849998,,,,,,
,42.75,,,,,,
,31.049999,,,,,,
,105.75,,,,,,
,88.199997,,,,,,
,37.349998,,,,,,
,119.25,,,,,,
,37.799999,,,,,,
,120.149994,,,,,,
,45.899998,,,,,,
,71.549995,,,,,,
,37.799999,,,,,,
,54,,,,,,
,114.299995,,,,,,
,56.699997,,,,,,
,86.399994,,,,,,
,59.399998,,,,,,
,153,,,,,,
,62.549999,,,,,,
,60.75,,,,,,
,84.150002,,,,,,
,25.199999,,,,,,
,77.849998,,,,,,
,147.599991,,,,,,
,45.449997,,,,,,
,50.399998,,,,,,
,59.849998,,,,,,
,56.25,,,,,,
,130.050003,,,,,,
,67.049995,,,,,,
,90.899994,,,,,,
,24.75,,,,,,
,238.049988,,,,,,
,155.25,,,,,,
,77.400002,,,,,,
,62.549999,,,,,,
,20.699999,,,,,,
,67.949997,,,,,,
,48.599998,,,,,,
,43.199997,,,,,,
,60.299999,,,,,,
,59.849998,,,,,,
,109.349998,,,,,,
,86.849998,,,,,,
,163.800003,,,,,,
,175.5,,,,,,
,96.75,,,,,,
,105.75,,,,,,
,87.75,,,,,,
,66.599998,,,,,,
,99.899994,,,,,,
,63,,,,,,
,75.150002,,,,,,
,175.949997,,,,,,
,75.150002,,,,,,
,90.899994,,,,,,
,96.75,,,,,,
,68.849998,,,,,,
,96.75,,,,,,
,156.149994,,,,,,
,49.049999,,,,,,
,59.849998,,,,,,
,137.699997,,,,,,
,64.799995,,,,,,
,37.349998,,,,,,
,162.449997,,,,,,
,30.15,,,,,,
,40.049999,,,,,,
,42.299999,,,,,,
,40.5,,,,,,
,45.899998,,,,,,
,79.199997,,,,,,
,67.949997,,,,,,
,94.049995,,,,,,
,72,,,,,,
,141.300003,,,,,,
,137.25,,,,,,
,59.399998,,,,,,
,56.25,,,,,,
,91.799995,,,,,,
,42.75,,,,,,
,144.899994,,,,,,
,70.199997,,,,,,
,187.199997,,,,,,
,85.049995,,,,,,
,62.549999,,,,,,
,49.5,,,,,,
,60.299999,,,,,,
,58.5,,,,,,
,53.549999,,,,,,
,38.25,,,,,,
,72,,,,,,
,73.349998,,,,,,
,200.25,,,,,,
,28.349998,,,,,,
,72.449997,,,,,,
,174.599991,,,,,,
,64.349998,,,,,,
,35.099998,,,,,,
,124.649994,,,,,,
,42.299999,,,,,,
,50.849998,,,,,,
,144.899994,,,,,,
,68.400002,,,,,,
,63.449997,,,,,,
,40.950001,,,,,,
,115.649994,,,,,,
,58.5,,,,,,
,70.650002,,,,,,
,110.25,,,,,,
,60.299999,,,,,,
,42.75,,,,,,
,63,,,,,,
,126.899994,,,,,,
,328.949982,,,,,,
,61.199997,,,,,,
,86.399994,,,,,,
,1446.299927,,,,,,
,54.899998,,,,,,
,35.099998,,,,,,
,157.050003,,,,,,
,79.199997,,,,,,
,52.199997,,,,,,
,119.25,,,,,,
,72.449997,,,,,,
,44.099998,,,,,,
,52.649998,,,,,,
,28.349998,,,,,,
,71.549995,,,,,,
,62.549999,,,,,,
,44.099998,,,,,,
,48.599998,,,,,,
,240.75,,,,,,
,63.899998,,,,,,
,81,,,,,,
,81.900002,,,,,,
,114.299995,,,,,,
,149.399994,,,,,,
,159.75,,,,,,
,44.549999,,,,,,
,34.200001,,,,,,
,68.849998,,,,,,
,57.149998,,,,,,
,174.149994,,,,,,
,39.149998,,,,,,
,79.650002,,,,,,
,301.049988,,,,,,
,45.899998,,,,,,
,48.599998,,,,,,
,99,,,,,,
,38.25,,,,,,
,54.449997,,,,,,
,159.75,,,,,,
,46.349998,,,,,,
,172.799988,,,,,,
,95.399994,,,,,,
,85.949997,,,,,,
,232.199997,,,,,,
,245.25,,,,,,
,57.599998,,,,,,
,201.599991,,,,,,
,65.25,,,,,,
,107.099998,,,,,,
,24.299999,,,,,,
,54,,,,,,
,103.049995,,,,,,
,99.899994,,,,,,
,99.449997,,,,,,
,91.799995,,,,,,
,59.849998,,,,,,
,120.149994,,,,,,
,95.399994,,,,,,
,56.699997,,,,,,
,49.5,,,,,,
,30.15,,,,,,
,47.25,,,,,,
,99.449997,,,,,,
,46.349998,,,,,,
,93.149994,,,,,,
,60.75,,,,,,
,145.349991,,,,,,
,63,,,,,,
,20.25,,,,,,
,45.899998,,,,,,
,108.449997,,,,,,
,91.349998,,,,,,
,88.199997,,,,,,
,139.050003,,,,,,
,112.949997,,,,,,
,154.800003,,,,,,
,100.349998,,,,,,
,125.549995,,,,,,
,84.599998,,,,,,
,69.75,,,,,,
,64.349998,,,,,,
,53.099998,,,,,,
,125.549995,,,,,,
,133.199997,,,,,,
,78.299995,,,,,,
,79.650002,,,,,,
,22.5,,,,,,
,42.75,,,,,,
,118.799995,,,,,,
,130.949997,,,,,,
,40.5,,,,,,
,57.599998,,,,,,
,90.449997,,,,,,
,186.75,,,,,,
,65.699997,,,,,,
,39.149998,,,,,,
,82.799995,,,,,,
,58.5,,,,,,
,99.899994,,,,,,
,131.849991,,,,,,
,166.050003,,,,,,
,51.75,,,,,,
,197.549988,,,,,,
,234.449997,,,,,,
,42.75,,,,,,
,113.399994,,,,,,
,76.949997,,,,,,
,57.599998,,,,,,
,117.449997,,,,,,
,72.449997,,,,,,
,99.449997,,,,,,
,45.449997,,,,,,
,158.399994,,,,,,
,85.5,,,,,,
,49.949997,,,,,,
,103.949997,,,,,,
,45,,,,,,
,185.399994,,,,,,
,105.299995,,,,,,
,99.449997,,,,,,
,119.25,,,,,,
,56.699997,,,,,,
,155.25,,,,,,
,122.849998,,,,,,
,98.099998,,,,,,
,24.75,,,,,,
,28.799999,,,,,,
,163.349991,,,,,,
,110.699997,,,,,,
,97.649994,,,,,,
,107.549995,,,,,,
,75.150002,,,,,,
,66.150002,,,,,,
,55.799999,,,,,,
,181.799988,,,,,,
,79.199997,,,,,,
,61.199997,,,,,,
,23.849998,,,,,,
,54.899998,,,,,,
,45.899998,,,,,,
,41.849998,,,,,,
,135.449997,,,,,,
,41.399998,,,,,,
,33.75,,,,,,
,68.849998,,,,,,
,45,,,,,,
,54.899998,,,,,,
,40.049999,,,,,,
,51.299999,,,,,,
,103.049995,,,,,,
,65.25,,,,,,
,85.049995,,,,,,
,211.949997,,,,,,
,48.149998,,,,,,
,68.400002,,,,,,
,111.599998,,,,,,
,78.75,,,,,,
,49.5,,,,,,
,61.199997,,,,,,
,52.199997,,,,,,
,98.549995,,,,,,
,88.649994,,,,,,
,94.949997,,,,,,
,219.149994,,,,,,
,139.949997,,,,,,
,74.699997,,,,,,
,44.099998,,,,,,
,53.549999,,,,,,
,173.25,,,,,,
,49.949997,,,,,,
,139.949997,,,,,,
,47.25,,,,,,
,135.899994,,,,,,
,99,,,,,,
,56.699997,,,,,,
,24.75,,,,,,
,173.699997,,,,,,
,87.299995,,,,,,
,102.599998,,,,,,
,134.550003,,,,,,
,35.549999,,,,,,
,202.5,,,,,,
,138.599991,,,,,,
,48.599998,,,,,,
,99,,,,,,
,185.399994,,,,,,
,99.449997,,,,,,
,85.049995,,,,,,
,33.75,,,,,,
,26.099998,,,,,,
,40.049999,,,,,,
,29.699999,,,,,,
,57.599998,,,,,,
,55.799999,,,,,,
,93.599998,,,,,,
,104.849998,,,,,,
,121.949997,,,,,,
,71.099998,,,,,,
,121.049995,,,,,,
,22.049999,,,,,,
,40.5,,,,,,
,61.649998,,,,,,
,39.149998,,,,,,
,20.25,,,,,,
,195.75,,,,,,
,27,,,,,,
,103.049995,,,,,,
,111.599998,,,,,,
,88.649994,,,,,,
,193.949997,,,,,,
,40.5,,,,,,
,83.699997,,,,,,
,43.199997,,,,,,
,148.5,,,,,,
,49.5,,,,,,
,87.75,,,,,,
,192.149994,,,,,,
,16.199999,,,,,,
,29.699999,,,,,,
,43.199997,,,,,,
,54.449997,,,,,,
,86.849998,,,,,,
,26.099998,,,,,,
,39.149998,,,,,,
,113.849998,,,,,,
,66.599998,,,,,,
,184.949997,,,,,,
,51.75,,,,,,
,78.75,,,,,,
,124.649994,,,,,,
,60.299999,,,,,,
,203.849991,,,,,,
,67.049995,,,,,,
,75.599998,,,,,,
,36.450001,,,,,,
,61.649998,,,,,,
,193.049988,,,,,,
,130.050003,,,,,,
,78.299995,,,,,,
,84.150002,,,,,,
,47.699997,,,,,,
,58.049999,,,,,,
,99.899994,,,,,,
,64.799995,,,,,,
,87.299995,,,,,,
,90.899994,,,,,,
,267.75,,,,,,
,73.349998,,,,,,
,61.649998,,,,,,
,122.399994,,,,,,
,49.949997,,,,,,
,83.25,,,,,,
,60.299999,,,,,,
,76.049995,,,,,,
,53.099998,,,,,,
,146.699997,,,,,,
,53.549999,,,,,,
,48.599998,,,,,,
,179.549988,,,,,,
,20.699999,,,,,,
,153.449997,,,,,,
,68.849998,,,,,,
,69.75,,,,,,
,141.300003,,,,,,
,51.75,,,,,,
,54,,,,,,
,72,,,,,,
,48.149998,,,,,,
,65.699997,,,,,,
,66.150002,,,,,,
,117,,,,,,
,227.25,,,,,,
,72.900002,,,,,,
,53.099998,,,,,,
,58.949997,,,,,,
,81,,,,,,
,149.399994,,,,,,
,171,,,,,,
,88.649994,,,,,,
,37.349998,,,,,,
,65.699997,,,,,,
,70.650002,,,,,,
,95.849998,,,,,,
,123.75,,,,,,
,68.849998,,,,,,
,83.25,,,,,,
,70.199997,,,,,,
,79.199997,,,,,,
,166.050003,,,,,,
,78.75,,,,,,
,50.849998,,,,,,
,58.949997,,,,,,
,38.25,,,,,,
,81.449997,,,,,,
,60.299999,,,,,,
,175.049988,,,,,,
,189.899994,,,,,,
,188.549988,,,,,,
,68.400002,,,,,,
,31.049999,,,,,,
,77.849998,,,,,,
,66.599998,,,,,,
,217.349991,,,,,,
,26.099998,,,,,,
,75.150002,,,,,,
,104.399994,,,,,,
,173.25,,,,,,
,125.099998,,,,,,
,162.449997,,,,,,
,51.75,,,,,,
,75.150002,,,,,,
,75.150002,,,,,,
,49.949997,,,,,,
,81.900002,,,,,,
,39.599998,,,,,,
,163.349991,,,,,,
,51.299999,,,,,,
,30.599998,,,,,,
,81.449997,,,,,,
,120.599998,,,,,,
,25.65,,,,,,
,30.15,,,,,,
,57.149998,,,,,,
,105.299995,,,,,,
,85.5,,,,,,
,157.949997,,,,,,
,97.649994,,,,,,
,162.899994,,,,,,
,194.399994,,,,,,
,51.75,,,,,,
,53.549999,,,,,,
,31.949999,,,,,,
,53.549999,,,,,,
,67.049995,,,,,,
,97.649994,,,,,,
,92.25,,,,,,
,41.399998,,,,,,
,62.099998,,,,,,
,51.75,,,,,,
,224.099991,,,,,,
,41.399998,,,,,,
,331.649994,,,,,,
,76.5,,,,,,
,67.5,,,,,,
,40.049999,,,,,,
,120.149994,,,,,,
,67.5,,,,,,
,154.800003,,,,,,
,99.449997,,,,,,
,57.149998,,,,,,
,35.099998,,,,,,
,205.649994,,,,,,
,76.049995,,,,,,
,115.199997,,,,,,
,67.5,,,,,,
,39.149998,,,,,,
,26.099998,,,,,,
,147.149994,,,,,,
,220.5,,,,,,
,142.199997,,,,,,
,113.399994,,,,,,
,74.699997,,,,,,
,49.049999,,,,,,
,231.299988,,,,,,
,34.200001,,,,,,
,67.949997,,,,,,
,150.75,,,,,,
,87.75,,,,,,
,51.75,,,,,,
,64.799995,,,,,,
,209.25,,,,,,
,93.599998,,,,,,
,105.299995,,,,,,
,14.4,,,,,,
,88.199997,,,,,,
,43.199997,,,,,,
,35.549999,,,,,,
,50.399998,,,,,,
,52.199997,,,,,,
,17.549999,,,,,,
,54,,,,,,
,90.899994,,,,,,
,134.099991,,,,,,
,53.099998,,,,,,
,56.25,,,,,,
,117.449997,,,,,,
,70.650002,,,,,,
,47.25,,,,,,
,60.299999,,,,,,
,48.599998,,,,,,
,88.199997,,,,,,
,192.599991,,,,,,
,108.899994,,,,,,
,109.799995,,,,,,
,87.75,,,,,,
,85.949997,,,,,,
,149.849991,,,,,,
,44.099998,,,,,,
,61.199997,,,,,,
,96.299995,,,,,,
,42.299999,,,,,,
,48.149998,,,,,,
,46.799999,,,,,,
,55.799999,,,,,,
,65.25,,,,,,
,126,,,,,,
,82.349998,,,,,,
,29.699999,,,,,,
,191.25,,,,,,
,55.799999,,,,,,
,41.399998,,,,,,
,32.849998,,,,,,
,75.150002,,,,,,
,49.949997,,,,,,
,50.399998,,,,,,
,80.549995,,,,,,
,236.699997,,,,,,
,63,,,,,,
,32.399998,,,,,,
,101.25,,,,,,
,53.099998,,,,,,
,216.899994,,,,,,
,79.199997,,,,,,
,43.649998,,,,,,
,62.549999,,,,,,
,66.599998,,,,,,
,93.149994,,,,,,
,36.899998,,,,,,
,55.349998,,,,,,
,42.299999,,,,,,
,43.649998,,,,,,
,140.849991,,,,,,
,41.399998,,,,,,
,58.5,,,,,,
,50.849998,,,,,,
,68.400002,,,,,,
,109.349998,,,,,,
,43.649998,,,,,,
,89.549995,,,,,,
,114.299995,,,,,,
,86.399994,,,,,,
,63.899998,,,,,,
,118.349998,,,,,,
,134.099991,,,,,,
,384.299988,,,,,,
,72.449997,,,,,,
,112.049995,,,,,,
,80.549995,,,,,,
,52.199997,,,,,,
,65.699997,,,,,,
,81,,,,,,
,34.649998,,,,,,
,81.900002,,,,,,
,28.349998,,,,,,
,176.849991,,,,,,
,72.449997,,,,,,
,40.5,,,,,,
,104.399994,,,,,,
,75.599998,,,,,,
,60.75,,,,,,
,78.299995,,,,,,
,57.149998,,,,,,
,86.399994,,,,,,
,272.25,,,,,,
,46.349998,,,,,,
,230.399994,,,,,,
,66.599998,,,,,,
,78.299995,,,,,,
,52.649998,,,,,,
,123.75,,,,,,
,100.349998,,,,,,
,53.099998,,,,,,
,255.149994,,,,,,
,43.649998,,,,,,
,181.349991,,,,,,
,141.300003,,,,,,
,57.599998,,,,,,
,33.75,,,,,,
,78.75,,,,,,
,37.799999,,,,,,
,171,,,,,,
,51.299999,,,,,,
,199.349991,,,,,,
,101.25,,,,,,
,211.5,,,,,,
,92.25,,,,,,
,286.649994,,,,,,
,32.849998,,,,,,
,64.799995,,,,,,
,60.75,,,,,,
,150.300003,,,,,,
,103.049995,,,,,,
,57.599998,,,,,,
,45.449997,,,,,,
,31.049999,,,,,,
,112.949997,,,,,,
,49.5,,,,,,
,66.599998,,,,,,
,110.25,,,,,,
,90.899994,,,,,,
,39.599998,,,,,,
,40.5,,,,,,
,37.799999,,,,,,
,76.949997,,,,,,
,79.650002,,,,,,
,102.149994,,,,,,
,67.5,,,,,,
,63,,,,,,
,94.5,,,,,,
,112.049995,,,,,,
,68.849998,,,,,,
,98.099998,,,,,,
,48.149998,,,,,,
,236.25,,,,,,
,74.699997,,,,,,
,93.599998,,,,,,
,79.199997,,,,,,
,55.349998,,,,,,
,68.849998,,,,,,
,73.799995,,,,,,
,153.899994,,,,,,
,99.899994,,,,,,
,88.199997,,,,,,
,71.549995,,,,,,
,157.5,,,,,,
,70.650002,,,,,,
,171.449997,,,,,,
,91.349998,,,,,,
,61.649998,,,,,,
,125.549995,,,,,,
,37.799999,,,,,,
,27,,,,,,
,158.849991,,,,,,
,76.949997,,,,,,
,142.199997,,,,,,
,118.799995,,,,,,
,54,,,,,,
,78.75,,,,,,
,98.099998,,,,,,
,36.450001,,,,,,
,181.349991,,,,,,
,73.799995,,,,,,
,69.75,,,,,,
,36.450001,,,,,,
,121.949997,,,,,,
,73.349998,,,,,,
,34.200001,,,,,,
,38.25,,,,,,
,105.75,,,,,,
,45.899998,,,,,,
,87.75,,,,,,
,102.149994,,,,,,
,51.299999,,,,,,
